generation,continent,pool
122,0,-20228*1 -20128*1 -20064*1 -19984*1 -19928*1 -19896*1 -19872*1 -19808*1 -19384*1 -19252*1 -18996*1 -18840*2 -18796*1 -18740*1 -18628*2 -18584*1 -18296*2 -18208*1 -18128*1 -18040*1 -17996*1 -17984*1 -17796*1 -17752*1 -17696*1 -17496*2 -17472*1 -17408*1 -17252*3 -17008*2 -16996*2 -16908*1 -16696*1 -16528*1 -16508*1 -15864*1 -15640*2 -15608*1 -15596*1 -15564*5 -15552*1 -15408*1 -15364*1 -15296*1 -15208*1 -15164*1 -15108*1 -14864*1 -14852*1 -14820*1 -14676*1 -14664*2 -14632*5 -14308*1 -14008*2 -13920*1
123,0,-20228*1 -20128*1 -20064*1 -19928*1 -19896*1 -19808*1 -19508*1 -19384*1 -19228*1 -19040*1 -18996*1 -18840*2 -18740*1 -18628*2 -18584*1 -18296*2 -18184*1 -18008*1 -17996*1 -17984*1 -17796*1 -17752*1 -17696*1 -17552*1 -17496*2 -17472*1 -17452*1 -17352*1 -17252*2 -17008*2 -16996*2 -16908*1 -16784*1 -16508*1 -16308*1 -16064*1 -15864*1 -15640*2 -15608*1 -15596*1 -15564*5 -15364*1 -15296*1 -15220*1 -15164*1 -15088*1 -14864*1 -14820*1 -14752*1 -14676*1 -14664*2 -14632*4 -14520*1 -14320*1 -14308*1 -14008*2 -13920*2
124,0,-20128*1 -20064*1 -19928*1 -19896*1 -19808*1 -19652*1 -19508*1 -19228*1 -18996*1 -18840*3 -18740*2 -18628*1 -18584*1 -18296*2 -18184*1 -18152*1 -18008*1 -17996*1 -17796*1 -17752*1 -17696*2 -17552*1 -17496*2 -17472*1 -17452*1 -17352*1 -17252*2 -17008*2 -16996*2 -16908*1 -16608*1 -16508*1 -16096*1 -16064*1 -15608*1 -15564*5 -15308*1 -15296*1 -15220*1 -15164*1 -15152*1 -15088*1 -14864*1 -14820*2 -14752*1 -14664*3 -14632*4 -14608*1 -14520*1 -14320*1 -14008*2 -13920*2 -13908*1 -13864*1
125,0,-20128*1 -20064*1 -19928*1 -19896*1 -19808*1 -19508*1 -18996*1 -18928*2 -18840*3 -18740*2 -18584*1 -18408*1 -18296*2 -18184*1 -18152*1 -18008*1 -17996*1 -17752*1 -17696*2 -17552*1 -17496*2 -17472*1 -17452*1 -17364*1 -17252*2 -17008*1 -16996*2 -16908*1 -16796*1 -16608*1 -16596*1 -16508*1 -15708*1 -15608*1 -15564*5 -15352*1 -15308*1 -15220*1 -15096*1 -15088*1 -14864*1 -14820*1 -14752*1 -14664*2 -14632*4 -14608*1 -14552*1 -14520*1 -14376*1 -14320*1 -14296*1 -14064*1 -14008*2 -13920*2 -13864*1 -13588*1
126,0,-20128*1 -20064*1 -19928*1 -19896*1 -19808*1 -19052*1 -18996*1 -18928*1 -18840*3 -18584*1 -18464*1 -18408*1 -18296*2 -18240*1 -18184*1 -18152*1 -18108*1 -18008*1 -17752*1 -17696*1 -17596*1 -17552*1 -17496*2 -17472*1 -17452*1 -17252*2 -17208*1 -17120*1 -17008*1 -16996*1 -16908*1 -16796*1 -16608*1 -16596*2 -16508*1 -15708*1 -15608*1 -15564*3 -15352*1 -15220*1 -15096*1 -15088*1 -15064*1 -14920*1 -14864*1 -14820*1 -14708*1 -14664*1 -14632*3 -14608*1 -14552*1 -14520*1 -14376*1 -14252*1 -14164*1 -14144*1 -14064*1 -14008*1 -13920*2 -13864*1 -13764*2 -13620*1 -13588*1
127,0,-20128*1 -20064*1 -19928*1 -19896*1 -19808*1 -18928*1 -18840*3 -18740*1 -18584*1 -18464*1 -18408*1 -18364*1 -18296*2 -18240*1 -18152*1 -18108*2 -18008*1 -17696*1 -17596*1 -17552*1 -17496*2 -17472*1 -17452*1 -17252*2 -17208*1 -17120*1 -17008*1 -16996*1 -16908*2 -16796*1 -16608*1 -16596*2 -16508*1 -15708*1 -15564*3 -15352*1 -15308*1 -15220*1 -14952*1 -14920*1 -14820*1 -14708*1 -14664*1 -14652*1 -14632*2 -14608*1 -14520*1 -14308*1 -14164*1 -14144*1 -14132*1 -14076*1 -13964*2 -13932*1 -13920*3 -13864*1 -13764*2 -13620*1 -13588*1 -13132*1
128,0,-20064*1 -19928*1 -19896*1 -19808*1 -19008*1 -18928*1 -18840*3 -18740*1 -18584*1 -18464*1 -18408*1 -18296*2 -18240*1 -18152*1 -18108*2 -18008*1 -17696*1 -17596*1 -17496*2 -17384*1 -17296*1 -17252*2 -17064*1 -16952*1 -16908*2 -16796*2 -16652*1 -16608*1 -16596*2 -16508*2 -16296*1 -15564*3 -15452*1 -15352*1 -15308*1 -15220*1 -14952*1 -14920*1 -14820*1 -14708*1 -14664*1 -14632*2 -14608*1 -14520*1 -14320*1 -14308*1 -14164*1 -14076*1 -14032*1 -13964*1 -13920*3 -13864*1 -13764*2 -13620*2 -13588*1 -13476*1 -13444*1 -13132*1
129,0,-20064*1 -19896*1 -19808*1 -19740*1 -19008*1 -18928*1 -18840*2 -18740*1 -18732*1 -18584*1 -18408*1 -18296*1 -18240*1 -18152*1 -18108*3 -18008*1 -17696*1 -17596*1 -17564*1 -17496*2 -17384*1 -17296*1 -17252*2 -17064*1 -16908*2 -16796*1 -16652*1 -16608*1 -16596*2 -16508*1 -16340*1 -16296*1 -15952*1 -15752*1 -15564*3 -15452*1 -15352*1 -15308*1 -15008*1 -14920*1 -14708*1 -14664*1 -14632*1 -14576*1 -14520*1 -14476*1 -14120*1 -14076*1 -14032*1 -13976*1 -13920*3 -13864*1 -13764*2 -13644*2 -13620*3 -13588*1 -13488*1 -13476*1 -13444*1 -13132*1
130,0,-20064*1 -19896*1 -19808*1 -19740*1 -19008*1 -18928*1 -18840*2 -18732*1 -18496*1 -18240*1 -18152*2 -18108*2 -18008*1 -17996*1 -17720*1 -17596*1 -17564*1 -17496*2 -17428*1 -17384*1 -17296*1 -17252*1 -17208*1 -17064*1 -16908*2 -16796*1 -16652*1 -16640*1 -16608*1 -16596*2 -16340*1 -16296*1 -16040*1 -15608*1 -15564*3 -15464*1 -15452*1 -15352*1 -15308*1 -15008*1 -14664*1 -14632*1 -14608*1 -14576*1 -14520*1 -14476*1 -14120*1 -14076*1 -13976*1 -13932*1 -13920*2 -13764*3 -13644*2 -13620*3 -13564*1 -13476*1 -13444*3 -13132*2
131,0,-20064*1 -19896*1 -19808*1 -19740*1 -18928*1 -18884*1 -18840*1 -18732*1 -18708*1 -18152*2 -18108*2 -18008*1 -17996*1 -17896*1 -17720*1 -17564*1 -17496*2 -17464*1 -17428*1 -17384*1 -17340*1 -17296*1 -17252*1 -17040*1 -16908*2 -16640*1 -16608*1 -16596*2 -16552*1 -16296*1 -16252*1 -15620*1 -15608*1 -15564*3 -15464*1 -15452*1 -15352*1 -15308*1 -14708*1 -14664*1 -14632*1 -14608*1 -14576*1 -14520*2 -14476*1 -14288*1 -14076*1 -13976*1 -13932*1 -13920*2 -13764*3 -13644*2 -13620*3 -13564*1 -13476*1 -13444*2 -13364*1 -13132*2 -13032*1
132,0,-20040*1 -19896*1 -19740*1 -19652*1 -18928*1 -18884*1 -18840*1 -18732*1 -18708*1 -18152*1 -18108*2 -18008*1 -17996*1 -17720*1 -17552*1 -17540*1 -17496*2 -17464*1 -17340*1 -17184*1 -17040*1 -17020*1 -16908*2 -16752*1 -16664*1 -16608*1 -16596*2 -16552*1 -16508*1 -16252*1 -16108*1 -15708*1 -15620*1 -15608*1 -15564*3 -15352*1 -15308*1 -15164*1 -15152*1 -14708*1 -14664*1 -14632*1 -14608*1 -14576*1 -14520*1 -14288*1 -14076*1 -13976*1 -13932*1 -13920*2 -13888*1 -13776*1 -13764*3 -13644*2 -13620*3 -13564*1 -13476*1 -13444*2 -13364*1 -13132*1 -13032*2
133,0,-20040*1 -19896*1 -19740*1 -19652*1 -18864*1 -18840*1 -18732*1 -18708*1 -18240*1 -18152*1 -18108*2 -17820*1 -17720*1 -17596*1 -17552*1 -17540*1 -17464*1 -17340*1 -17252*1 -17196*1 -17184*1 -17040*1 -17020*1 -16908*1 -16764*1 -16752*1 -16664*1 -16608*1 -16596*2 -16552*1 -16508*1 -15708*2 -15620*1 -15608*1 -15564*4 -15352*1 -15308*1 -14664*1 -14632*1 -14608*1 -14576*1 -14520*1 -14476*2 -14032*1 -13976*1 -13932*1 -13920*2 -13832*2 -13776*1 -13764*3 -13644*1 -13620*3 -13588*1 -13476*1 -13464*1 -13444*2 -13432*1 -13364*1 -13032*3
134,0,-20040*1 -19652*1 -19296*1 -18920*1 -18864*1 -18840*1 -18732*1 -18708*1 -18240*1 -18152*1 -18108*1 -17852*1 -17720*1 -17596*1 -17552*1 -17464*1 -17340*1 -17308*1 -17252*1 -17196*1 -17184*1 -17020*1 -16896*1 -16764*1 -16752*1 -16664*1 -16608*1 -16596*2 -16564*1 -16552*1 -16508*1 -15964*1 -15708*2 -15620*1 -15608*1 -15564*4 -15308*1 -14664*1 -14576*1 -14476*1 -14276*1 -14032*1 -13932*2 -13920*3 -13876*1 -13832*1 -13776*1 -13764*1 -13732*1 -13644*1 -13632*1 -13620*3 -13588*1 -13544*1 -13532*1 -13476*2 -13464*1 -13444*2 -13432*1 -13364*1 -13032*3
135,0,-19940*1 -19032*1 -18920*1 -18864*1 -18840*1 -18732*1 -18708*1 -18240*1 -18152*1 -18108*1 -17852*2 -17720*1 -17596*1 -17340*1 -17308*1 -17252*1 -17196*1 -17020*1 -16808*1 -16796*1 -16764*1 -16752*1 -16696*1 -16664*1 -16608*1 -16596*2 -16564*1 -16552*1 -16508*1 -16340*1 -15708*1 -15620*1 -15564*5 -15508*1 -15308*1 -15264*1 -14664*1 -14364*1 -14276*1 -13932*1 -13920*3 -13832*3 -13820*1 -13776*1 -13764*1 -13632*1 -13620*3 -13588*1 -13544*1 -13532*1 -13488*1 -13476*2 -13464*1 -13444*2 -13432*1 -13364*1 -13220*1 -13164*1 -13032*3
136,0,-19032*1 -18920*1 -18864*1 -18840*1 -18732*1 -18640*1 -18240*1 -18152*1 -18132*1 -18108*1 -17852*1 -17664*1 -17652*1 -17596*1 -17340*1 -17308*1 -17252*1 -17196*1 -17020*1 -16808*1 -16796*1 -16764*1 -16752*1 -16696*1 -16664*1 -16596*2 -16564*1 -16552*1 -16508*1 -16208*1 -16108*1 -15708*1 -15620*1 -15564*5 -15508*1 -15308*1 -15264*1 -14364*1 -13976*1 -13832*4 -13820*2 -13764*2 -13720*1 -13644*1 -13632*1 -13620*2 -13544*1 -13488*1 -13476*2 -13464*1 -13444*2 -13432*1 -13364*2 -13320*1 -13220*1 -13176*2 -13164*1 -13032*3
137,0,-19032*1 -18920*1 -18864*1 -18732*1 -18640*1 -18408*1 -18240*1 -18152*1 -18108*1 -17852*1 -17664*1 -17652*1 -17596*1 -17340*1 -17308*1 -17196*2 -16864*1 -16808*1 -16796*1 -16752*1 -16696*1 -16664*1 -16596*2 -16564*1 -16508*1 -16308*1 -16208*2 -15996*1 -15952*1 -15620*1 -15564*5 -15308*2 -15264*2 -14364*1 -13976*1 -13832*3 -13820*1 -13788*1 -13764*2 -13720*1 -13644*1 -13632*1 -13620*2 -13544*1 -13488*1 -13476*1 -13464*1 -13444*2 -13388*1 -13364*2 -13220*1 -13176*2 -13164*2 -13120*1 -13076*1 -13032*3
138,0,-19032*1 -18920*1 -18732*1 -18640*1 -18308*1 -18264*1 -18240*1 -18152*1 -18108*1 -17852*1 -17664*1 -17652*1 -17528*1 -17340*1 -17308*1 -17196*1 -16864*1 -16808*1 -16764*1 -16696*1 -16664*1 -16608*1 -16596*2 -16564*1 -16320*1 -16308*1 -16296*1 -16108*1 -16008*1 -15952*1 -15564*5 -15340*1 -15308*2 -15264*2 -14964*1 -14364*1 -13976*1 -13832*3 -13788*1 -13764*1 -13720*1 -13644*1 -13620*1 -13544*1 -13532*1 -13488*1 -13476*1 -13464*1 -13444*2 -13320*1 -13276*1 -13220*1 -13176*3 -13164*2 -13120*1 -13076*1 -13064*1 -13032*4 -12976*1
139,0,-19032*1 -18920*1 -18732*1 -18640*1 -18308*1 -18264*1 -18152*1 -18108*1 -17852*1 -17652*1 -17528*1 -17496*1 -17340*1 -17196*1 -17108*1 -17052*1 -16864*1 -16764*1 -16696*1 -16664*1 -16608*1 -16596*2 -16564*1 -16320*1 -16296*1 -16152*1 -16108*1 -16008*1 -15764*1 -15564*4 -15496*1 -15340*1 -15308*3 -15264*2 -14496*1 -14364*1 -13832*2 -13764*1 -13632*1 -13620*1 -13588*1 -13544*1 -13488*1 -13444*2 -13320*2 -13220*1 -13176*3 -13164*4 -13120*1 -13076*1 -13064*2 -13032*5 -12976*2 -12876*1
140,0,-19220*1 -19032*1 -18920*1 -18732*1 -18396*1 -18308*1 -18152*1 -18108*1 -17764*1 -17652*1 -17528*1 -17496*1 -17440*1 -17340*1 -17196*1 -17108*1 -17052*1 -16864*1 -16764*1 -16696*1 -16664*1 -16596*2 -16564*1 -16320*1 -16296*1 -16208*1 -16152*1 -16108*1 -16008*1 -15764*1 -15564*3 -15552*1 -15340*1 -15308*3 -15264*2 -14852*1 -14496*1 -14364*1 -13832*2 -13764*1 -13588*1 -13444*1 -13276*1 -13176*3 -13164*3 -13132*1 -13120*1 -13064*3 -13032*6 -12976*3 -12964*2 -12920*1 -12876*3
141,0,-19220*1 -18932*1 -18920*1 -18732*1 -18396*1 -18308*1 -18108*1 -18064*1 -17764*1 -17652*1 -17496*1 -17340*1 -17196*2 -17052*1 -17008*1 -16864*1 -16764*1 -16696*1 -16664*1 -16596*2 -16564*1 -16508*1 -16208*1 -16008*1 -15920*1 -15796*1 -15764*1 -15696*1 -15564*3 -15552*1 -15308*3 -15264*2 -14952*1 -14852*1 -14608*1 -14496*1 -14364*1 -13764*1 -13520*1 -13444*1 -13176*3 -13164*3 -13132*2 -13076*1 -13064*3 -13032*6 -12976*4 -12964*2 -12920*2 -12876*3
142,0,-18932*2 -18732*1 -18396*1 -18308*1 -18064*1 -17752*1 -17340*1 -17196*1 -17064*1 -17052*3 -17040*1 -17008*1 -16764*2 -16696*1 -16664*1 -16596*2 -16564*1 -16508*1 -16220*1 -16208*1 -16008*1 -15764*1 -15708*1 -15696*1 -15564*3 -15408*1 -15308*3 -15264*1 -15164*1 -14952*1 -14852*1 -14608*2 -14496*1 -14364*1 -13520*2 -13332*1 -13176*3 -13164*3 -13132*1 -13076*2 -13064*3 -13032*6 -12976*4 -12964*2 -12920*1 -12876*4
143,0,-18932*2 -18732*1 -18396*1 -18308*1 -18064*1 -17752*1 -17340*1 -17196*1 -17052*3 -17040*1 -17008*1 -16764*2 -16720*1 -16664*1 -16596*2 -16564*1 -16320*1 -16220*1 -16164*1 -16008*1 -15964*1 -15708*1 -15564*3 -15408*1 -15352*1 -15308*2 -15264*1 -15152*1 -15008*1 -14952*1 -14908*1 -14852*1 -14608*1 -14496*1 -14220*1 -13708*1 -13520*1 -13176*2 -13164*2 -13076*2 -13064*3 -13032*6 -12976*6 -12964*2 -12876*7 -12820*1
144,0,-18932*1 -18920*1 -18396*1 -18308*1 -17976*1 -17868*1 -17752*1 -17340*1 -17196*1 -17052*2 -17008*1 -16764*2 -16720*1 -16664*1 -16596*2 -16564*1 -16420*1 -16220*1 -16164*1 -16052*1 -16008*1 -15852*1 -15564*2 -15452*2 -15408*1 -15308*2 -15264*1 -15020*1 -15008*1 -14964*2 -14952*1 -14852*1 -14608*1 -14496*1 -14396*1 -13776*1 -13176*2 -13164*1 -13120*1 -13076*2 -13064*3 -13032*6 -13020*1 -12976*6 -12964*2 -12876*8 -12820*1
145,0,-18920*1 -18520*1 -18308*1 -17776*1 -17752*1 -17544*1 -17232*1 -17196*1 -17052*2 -17008*1 -16764*1 -16720*1 -16664*1 -16596*2 -16564*2 -16420*1 -16220*1 -16164*1 -16052*2 -15852*1 -15596*1 -15564*2 -15452*1 -15308*1 -15252*1 -15076*1 -15008*2 -14964*2 -14952*1 -14552*1 -14508*2 -14496*1 -14396*1 -14308*1 -13776*1 -13176*1 -13164*1 -13076*1 -13064*3 -13032*7 -12976*5 -12964*2 -12876*9 -12820*4
146,0,-18332*1 -18308*1 -18020*1 -17752*1 -17544*1 -17232*1 -17164*1 -17052*2 -17008*1 -16664*1 -16596*2 -16564*2 -16520*1 -16408*1 -16364*1 -16252*1 -16220*1 -16164*1 -16052*1 -15608*1 -15596*1 -15564*2 -15452*1 -15152*1 -15076*1 -15008*1 -14964*2 -14952*1 -14896*1 -14652*1 -14608*1 -14552*1 -14508*2 -14496*1 -14396*1 -14308*1 -13076*1 -13064*3 -13032*8 -13020*1 -12976*5 -12964*1 -12876*10 -12820*5
147,0,-18332*1 -18020*1 -17752*1 -17708*1 -17544*1 -17232*1 -17052*2 -17008*1 -16964*1 -16596*2 -16564*2 -16364*2 -16308*1 -16252*1 -16120*1 -16052*2 -15608*1 -15596*1 -15564*2 -15520*1 -15452*1 -15152*1 -14964*1 -14852*1 -14820*1 -14652*1 -14608*1 -14564*1 -14552*1 -14508*2 -14496*1 -14308*3 -13032*8 -13020*2 -12976*5 -12964*1 -12876*10 -12820*9
148,0,-18008*1 -17908*1 -17752*1 -17708*1 -17544*1 -17052*2 -16964*1 -16596*2 -16564*1 -16520*1 -16364*2 -16308*2 -16052*1 -15996*1 -15764*1 -15708*1 -15608*1 -15564*2 -15520*1 -15452*1 -15152*1 -14964*1 -14820*1 -14696*1 -14620*1 -14608*1 -14564*2 -14552*1 -14508*2 -14496*1 -14308*3 -13908*1 -13032*7 -13020*1 -12976*4 -12964*1 -12932*1 -12876*10 -12820*11
149,0,-18008*1 -17752*1 -17676*1 -17544*1 -17108*1 -17052*2 -16964*1 -16596*1 -16564*1 -16364*1 -16308*2 -15996*1 -15964*1 -15920*1 -15764*1 -15708*1 -15608*1 -15564*2 -15520*1 -15452*1 -15396*1 -15220*1 -15152*1 -14964*1 -14820*1 -14620*1 -14552*1 -14508*1 -14464*1 -14420*1 -14408*1 -14308*3 -14252*1 -14196*1 -13908*1 -13032*5 -13020*1 -12976*5 -12964*1 -12932*1 -12876*12 -12820*11
150,0,-17744*1 -17676*1 -17420*1 -17276*1 -17108*1 -17052*2 -16964*1 -16564*1 -16308*2 -16208*1 -15996*1 -15964*1 -15920*1 -15764*1 -15720*1 -15708*1 -15608*1 -15564*2 -15152*2 -14908*1 -14852*1 -14840*1 -14820*1 -14664*1 -14608*1 -14552*1 -14508*1 -14420*1 -14408*1 -14308*3 -14208*1 -14196*1 -13908*2 -13032*2 -12976*4 -12964*3 -12932*2 -12876*13 -12820*12
151,0,-17508*1 -17220*1 -17076*1 -17052*2 -16964*1 -16764*1 -16708*1 -16564*1 -16308*2 -16208*1 -15964*1 -15920*1 -15720*1 -15708*1 -15608*1 -15508*1 -15364*1 -15108*2 -15052*1 -14952*1 -14908*1 -14852*1 -14840*1 -14820*1 -14608*2 -14508*1 -14420*1 -14308*4 -14208*1 -14196*1 -14008*1 -13908*2 -12976*3 -12964*3 -12932*2 -12876*16 -12820*12
152,0,-17320*1 -17076*1 -17052*1 -16964*1 -16764*1 -16708*2 -16308*2 -16208*2 -15608*1 -15508*1 -15364*2 -15352*1 -15308*1 -15252*1 -15108*2 -15096*1 -15052*1 -14952*1 -14908*1 -14840*1 -14820*1 -14608*1 -14420*1 -14320*1 -14308*3 -14208*1 -14196*1 -14052*2 -14008*1 -13908*2 -13852*1 -12976*2 -12964*2 -12932*3 -12876*16 -12820*13
153,0,-17320*1 -17064*1 -16964*1 -16908*1 -16764*1 -16708*2 -16208*1 -15908*1 -15764*1 -15608*1 -15508*1 -15364*2 -15352*1 -15308*2 -15252*1 -15108*2 -15096*1 -14908*1 -14608*2 -14320*1 -14308*3 -14220*1 -14208*2 -14052*1 -14008*1 -13952*1 -13908*4 -13852*2 -12976*1 -12964*2 -12932*2 -12876*16 -12820*15
154,0,-17320*1 -16964*1 -16908*1 -16864*1 -16764*1 -16364*1 -16208*2 -15908*1 -15608*1 -15364*2 -15352*1 -15340*1 -15308*2 -15252*1 -15208*1 -15108*1 -14608*1 -14352*1 -14308*2 -14296*1 -14220*1 -14208*2 -14152*2 -14052*1 -13996*1 -13952*2 -13908*5 -13852*2 -12964*1 -12932*1 -12876*18 -12820*16
155,0,-16964*1 -16864*1 -16820*1 -16764*1 -16552*1 -16364*1 -16208*2 -15908*1 -15608*1 -15364*2 -15352*1 -15308*2 -15296*1 -15108*1 -14864*1 -14552*1 -14296*2 -14208*1 -14152*2 -14064*1 -13996*2 -13952*1 -13908*7 -13852*4 -13720*1 -12876*18 -12820*18
156,0,-16664*1 -16620*1 -16464*1 -16208*4 -15852*1 -15608*1 -15364*2 -15352*1 -15296*1 -15252*1 -15108*1 -14908*2 -14864*1 -14552*1 -14296*1 -14252*1 -14152*1 -13908*10 -13852*5 -13720*2 -13652*1 -12876*18 -12820*18
157,0,-16508*1 -16408*1 -16264*1 -16208*4 -15852*1 -15608*1 -15364*1 -15352*1 -15296*1 -15252*1 -15108*1 -15096*1 -14908*2 -14296*1 -14196*1 -14008*1 -13908*9 -13852*3 -13752*1 -13520*2 -13508*1 -13364*1 -13132*1 -12876*19 -12820*19
158,0,-16508*1 -16264*1 -16208*4 -15664*1 -15364*1 -15296*2 -15252*1 -15108*1 -14964*1 -14952*1 -14908*1 -14896*1 -14252*1 -14108*1 -13908*8 -13852*2 -13752*1 -13708*1 -13520*3 -13508*1 -13364*2 -12876*17 -12820*22 -12720*1
159,0,-16508*1 -16264*1 -16208*4 -15664*1 -15364*1 -15296*1 -15252*1 -14908*1 -14864*1 -14252*1 -14108*1 -14008*1 -13952*1 -13908*7 -13752*1 -13720*2 -13708*1 -13676*1 -13564*1 -13520*2 -13508*1 -13364*2 -12952*1 -12876*15 -12820*23 -12776*1 -12720*2
160,0,-16308*1 -16264*1 -16208*2 -16008*1 -15608*1 -15364*1 -15296*1 -15252*1 -14964*1 -14052*1 -13908*7 -13864*2 -13720*3 -13708*2 -13676*2 -13520*1 -13408*1 -13364*2 -13264*1 -12952*1 -12876*16 -12820*22 -12808*1 -12776*1 -12720*3
161,0,-16220*1 -16208*2 -16064*1 -15608*1 -15296*1 -15264*1 -15252*1 -14508*1 -14264*1 -14052*1 -13908*6 -13864*2 -13720*1 -13708*2 -13676*1 -13564*1 -13520*1 -13408*1 -13364*2 -13264*1 -13096*1 -12876*16 -12820*24 -12808*1 -12776*2 -12720*3
162,0,-16208*1 -16064*1 -16008*2 -15608*1 -15296*1 -14508*1 -14120*1 -13908*4 -13864*1 -13820*1 -13720*1 -13708*2 -13676*2 -13664*2 -13520*1 -13352*1 -13264*2 -13164*1 -13096*1 -12876*16 -12820*24 -12808*1 -12776*3 -12720*4 -12664*1
163,0,-16108*1 -16008*1 -15296*4 -14364*1 -13908*3 -13720*1 -13708*1 -13676*2 -13664*2 -13608*1 -13520*1 -13464*1 -13264*2 -13196*1 -13008*2 -12964*1 -12876*15 -12820*25 -12808*1 -12776*4 -12720*3 -12664*2 -12652*1
164,0,-16108*1 -15296*5 -13664*3 -13608*1 -13452*1 -13408*1 -13364*1 -13264*2 -13196*1 -13152*1 -13120*1 -13108*1 -13008*2 -12876*14 -12820*25 -12808*1 -12776*5 -12720*4 -12664*4 -12652*2
165,0,-16108*1 -15296*5 -13664*2 -13264*3 -13252*1 -13196*1 -13152*1 -13108*1 -12876*14 -12820*24 -12776*5 -12720*4 -12664*4 -12652*7 -12608*1 -12576*2
166,0,-16108*1 -15296*5 -13264*2 -13108*1 -13008*1 -12876*13 -12852*2 -12820*23 -12776*6 -12764*1 -12720*3 -12664*3 -12652*8 -12576*4 -12564*1 -12508*1 -12476*1
167,0,-16108*1 -15296*5 -12876*12 -12852*1 -12820*21 -12776*6 -12720*1 -12664*3 -12652*10 -12620*2 -12576*4 -12564*2 -12508*3 -12476*4 -12464*1
168,0,-16108*1 -15296*5 -12876*7 -12864*1 -12820*20 -12776*3 -12764*1 -12664*3 -12652*10 -12608*1 -12576*4 -12564*6 -12508*3 -12476*6 -12464*2 -12420*1 -12408*1 -12308*1
169,0,-16108*1 -15296*5 -12876*2 -12820*18 -12808*1 -12776*2 -12708*1 -12664*3 -12652*9 -12608*2 -12576*3 -12564*7 -12508*1 -12476*6 -12464*3 -12420*3 -12408*4 -12364*2 -12308*3
170,0,-16108*1 -15296*5 -12876*1 -12820*16 -12776*1 -12664*3 -12652*6 -12620*1 -12608*1 -12576*3 -12564*9 -12520*1 -12476*6 -12464*3 -12420*3 -12408*7 -12364*4 -12308*5
171,0,-16108*1 -15296*5 -12820*15 -12664*1 -12652*4 -12620*1 -12608*1 -12576*3 -12564*9 -12476*6 -12464*4 -12420*5 -12408*7 -12376*1 -12364*7 -12320*1 -12308*5
172,0,-16108*1 -15296*5 -12820*12 -12664*1 -12652*2 -12576*3 -12564*8 -12552*1 -12520*1 -12476*6 -12464*5 -12420*6 -12408*7 -12376*1 -12364*7 -12308*8 -12264*2
173,0,-16108*1 -15296*5 -12820*10 -12576*2 -12564*5 -12476*5 -12464*6 -12420*8 -12408*8 -12376*4 -12364*8 -12308*9 -12264*3 -12220*2
174,0,-16108*1 -15296*5 -12820*6 -12576*1 -12564*5 -12476*2 -12464*8 -12420*8 -12408*9 -12376*3 -12364*10 -12320*1 -12308*10 -12264*2 -12220*5
175,0,-16108*1 -15296*5 -12820*6 -12564*1 -12464*8 -12420*9 -12408*7 -12376*2 -12364*10 -12320*2 -12308*11 -12264*5 -12220*9
176,0,-16108*1 -15296*5 -12820*1 -12464*10 -12420*8 -12408*5 -12364*12 -12320*7 -12308*9 -12264*4 -12220*14
177,0,-16108*1 -15296*5 -12464*9 -12420*5 -12408*4 -12364*9 -12320*10 -12308*11 -12264*5 -12220*17
178,0,-16108*1 -15296*5 -12464*8 -12420*4 -12408*1 -12364*9 -12320*9 -12308*11 -12264*6 -12220*21 -12164*1
2,1,-31592*1 -30524*1 -30404*1 -30356*1 -30060*1 -29932*1 -29824*1 -29796*1 -29768*1 -29516*1 -29504*1 -29492*1 -29436*1 -29392*2 -29388*1 -29328*1 -29292*1 -29280*1 -29268*1 -29216*1 -29196*1 -29192*1 -29144*1 -29124*1 -29072*1 -29036*1 -28988*1 -28948*1 -28892*1 -28848*1 -28836*1 -28824*1 -28804*1 -28648*1 -28596*1 -28556*1 -28516*2 -28468*1 -28436*1 -28404*1 -28344*1 -28268*1 -28244*1 -28200*1 -28188*1 -28132*1 -28048*1 -27844*1 -27780*1 -27768*1 -27704*1 -27624*1 -27600*1 -27548*1 -27528*1 -27380*1 -27292*1 -27248*1 -27080*1 -26876*1 -26868*1 -26816*1 -26268*1 -25640*1 -25544*1 7172*1
3,1,-31132*1 -30404*1 -30392*1 -30356*1 -30060*1 -29824*1 -29532*1 -29504*1 -29492*1 -29436*1 -29392*2 -29388*1 -29328*1 -29292*1 -29280*1 -29220*1 -29216*1 -29196*1 -29192*1 -29144*1 -29124*1 -29072*1 -29056*1 -29036*1 -29012*1 -28988*1 -28892*1 -28848*1 -28836*1 -28824*1 -28804*1 -28780*1 -28648*1 -28516*1 -28492*1 -28468*1 -28436*1 -28412*1 -28376*1 -28344*1 -28268*1 -28244*1 -28200*1 -28188*1 -28132*1 -28060*1 -28048*1 -27844*1 -27780*1 -27768*1 -27600*1 -27548*1 -27528*1 -27380*1 -27360*1 -27292*1 -27248*3 -27080*1 -26876*1 -26868*1 -26816*1 -25640*1 -25544*2 7172*1
